,arrays,cycle_time,dma_chunk_size,factors,mat_size,memory_type,partition,pipelined_dma,ready_mode,spad_ports,unrolling_factor_cols,unrolling_factor_row_sub,Avg FU Dynamic Power,Avg FU Power,Avg FU leakage Power,Avg MEM Dynamic Power,Avg MEM Leakage Power,Avg MEM Power,Avg Power,Cycle ,FU Area,Idle FU Cycles,MEM Area,Num of Registers (32-bit),Num of Shifters (32-bit),Num of Single Precision FP Adders,Num of Single Precision FP Multipliers,Running ,Top level function,Total Area
215,"['A', 'I']",10,64,8,16,spad,cyclic,True,1,16,16,8,9.98077,11.7004,1.71965,0.185581,0.20086,0.386441,12.0869,8121,183490,4657,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,196969
216,"['A', 'I']",10,256,8,16,spad,block,True,1,4,4,1,2.94163,3.85737,0.915733,0.0549938,0.20086,0.255854,4.11322,27405,85906.3,13866,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,99384.9
217,"['A', 'I']",10,256,8,16,spad,block,True,1,4,4,8,3.02367,3.95118,0.927507,0.0565369,0.20086,0.257397,4.20857,26657,86863.3,13225,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,100342
218,"['A', 'I']",10,256,8,16,spad,block,True,1,4,8,1,3.79987,4.7156,0.915733,0.0710329,0.20086,0.271893,4.98749,21217,85906.3,9005,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,99384.9
219,"['A', 'I']",10,256,8,16,spad,block,True,1,4,8,8,3.93807,4.86557,0.927507,0.0736287,0.20086,0.274489,5.14006,20469,86863.3,8364,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,100342
220,"['A', 'I']",10,256,8,16,spad,block,True,1,4,16,1,4.07138,4.98711,0.915733,0.0768578,0.20086,0.277718,5.26483,19609,85906.3,7636,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,99384.9
221,"['A', 'I']",10,256,8,16,spad,block,True,1,4,16,8,4.23213,5.15963,0.927507,0.0799059,0.20086,0.280766,5.4404,18861,86863.3,6995,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,100342
222,"['A', 'I']",10,256,8,16,spad,block,True,1,16,4,1,2.94163,3.85737,0.915733,0.0549938,0.20086,0.255854,4.11322,27405,85906.3,13866,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,99384.9
223,"['A', 'I']",10,256,8,16,spad,block,True,1,16,4,8,3.02367,3.95118,0.927507,0.0565369,0.20086,0.257397,4.20857,26657,86863.3,13225,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,100342
224,"['A', 'I']",10,256,8,16,spad,block,True,1,16,8,1,3.79987,4.7156,0.915733,0.0710329,0.20086,0.271893,4.98749,21217,85906.3,9005,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,99384.9
225,"['A', 'I']",10,256,8,16,spad,block,True,1,16,8,8,3.93807,4.86557,0.927507,0.0736287,0.20086,0.274489,5.14006,20469,86863.3,8364,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,100342
226,"['A', 'I']",10,256,8,16,spad,block,True,1,16,16,1,4.07138,4.98711,0.915733,0.0768578,0.20086,0.277718,5.26483,19609,85906.3,7636,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,99384.9
227,"['A', 'I']",10,256,8,16,spad,block,True,1,16,16,8,4.23213,5.15963,0.927507,0.0799059,0.20086,0.280766,5.4404,18861,86863.3,6995,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,100342
228,"['A', 'I']",10,256,8,16,spad,cyclic,True,1,4,4,1,4.27842,5.94152,1.66311,0.079518,0.20086,0.280378,6.2219,18953,177112,12746,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,190590
229,"['A', 'I']",10,256,8,16,spad,cyclic,True,1,4,4,8,4.44321,6.16286,1.71965,0.0825811,0.20086,0.283441,6.4463,18250,183490,12133,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,196969
230,"['A', 'I']",10,256,8,16,spad,cyclic,True,1,4,8,1,6.83218,8.49529,1.66311,0.127021,0.20086,0.327881,8.82317,11865,177112,7762,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,190590
231,"['A', 'I']",10,256,8,16,spad,cyclic,True,1,4,8,8,7.26246,8.98211,1.71965,0.135021,0.20086,0.335881,9.31799,11162,183490,7149,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,196969
232,"['A', 'I']",10,256,8,16,spad,cyclic,True,1,4,16,1,9.18563,10.8487,1.66311,0.170796,0.20086,0.371656,11.2204,8824,177112,5270,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,190590
233,"['A', 'I']",10,256,8,16,spad,cyclic,True,1,4,16,8,9.98077,11.7004,1.71965,0.185581,0.20086,0.386441,12.0869,8121,183490,4657,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,196969
234,"['A', 'I']",10,256,8,16,spad,cyclic,True,1,16,4,1,4.27842,5.94152,1.66311,0.079518,0.20086,0.280378,6.2219,18953,177112,12746,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,190590
235,"['A', 'I']",10,256,8,16,spad,cyclic,True,1,16,4,8,4.44321,6.16286,1.71965,0.0825811,0.20086,0.283441,6.4463,18250,183490,12133,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,196969
236,"['A', 'I']",10,256,8,16,spad,cyclic,True,1,16,8,1,6.83218,8.49529,1.66311,0.127021,0.20086,0.327881,8.82317,11865,177112,7762,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,190590
237,"['A', 'I']",10,256,8,16,spad,cyclic,True,1,16,8,8,7.26246,8.98211,1.71965,0.135021,0.20086,0.335881,9.31799,11162,183490,7149,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,196969
238,"['A', 'I']",10,256,8,16,spad,cyclic,True,1,16,16,1,9.18563,10.8487,1.66311,0.170796,0.20086,0.371656,11.2204,8824,177112,5270,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,190590
239,"['A', 'I']",10,256,8,16,spad,cyclic,True,1,16,16,8,9.98077,11.7004,1.71965,0.185581,0.20086,0.386441,12.0869,8121,183490,4657,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,196969
240,"['A', 'I']",10,64,16,16,spad,block,True,1,4,4,1,2.99361,3.90935,0.915733,0.0560075,0.40172,0.457728,4.36707,26909,85906.3,13946,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,112864
241,"['A', 'I']",10,64,16,16,spad,block,True,1,4,4,8,3.07869,4.0062,0.927507,0.0576088,0.40172,0.459329,4.46553,26161,86863.3,13303,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,113821
242,"['A', 'I']",10,64,16,16,spad,block,True,1,4,8,1,3.91212,4.82785,0.915733,0.0731853,0.40172,0.474906,5.30276,20593,85906.3,9085,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,112864
243,"['A', 'I']",10,64,16,16,spad,block,True,1,4,8,8,4.0589,4.98641,0.927507,0.0759438,0.40172,0.477664,5.46407,19845,86863.3,8442,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,113821
244,"['A', 'I']",10,64,16,16,spad,block,True,1,4,16,1,4.19557,5.11131,0.915733,0.0793171,0.40172,0.481038,5.59234,19001,85906.3,7796,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,112864
245,"['A', 'I']",10,64,16,16,spad,block,True,1,4,16,8,4.36677,5.29427,0.927507,0.0825675,0.40172,0.484288,5.77856,18253,86863.3,7153,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,113821
246,"['A', 'I']",10,64,16,16,spad,block,True,1,16,4,1,2.99361,3.90935,0.915733,0.0560075,0.40172,0.457728,4.36707,26909,85906.3,13946,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,112864
247,"['A', 'I']",10,64,16,16,spad,block,True,1,16,4,8,3.07869,4.0062,0.927507,0.0576088,0.40172,0.459329,4.46553,26161,86863.3,13303,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,113821
248,"['A', 'I']",10,64,16,16,spad,block,True,1,16,8,1,3.91212,4.82785,0.915733,0.0731853,0.40172,0.474906,5.30276,20593,85906.3,9085,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,112864
249,"['A', 'I']",10,64,16,16,spad,block,True,1,16,8,8,4.0589,4.98641,0.927507,0.0759438,0.40172,0.477664,5.46407,19845,86863.3,8442,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,113821
250,"['A', 'I']",10,64,16,16,spad,block,True,1,16,16,1,4.19557,5.11131,0.915733,0.0793171,0.40172,0.481038,5.59234,19001,85906.3,7796,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,112864
251,"['A', 'I']",10,64,16,16,spad,block,True,1,16,16,8,4.36677,5.29427,0.927507,0.0825675,0.40172,0.484288,5.77856,18253,86863.3,7153,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,113821
252,"['A', 'I']",10,64,16,16,spad,cyclic,True,1,4,4,1,4.38883,6.10846,1.71963,0.0815842,0.40172,0.483305,6.59176,18473,181705,12746,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,208662
253,"['A', 'I']",10,64,16,16,spad,cyclic,True,1,4,4,8,4.55477,6.33093,1.77617,0.0846688,0.40172,0.486389,6.81732,17800,188084,12133,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,215041
254,"['A', 'I']",10,64,16,16,spad,cyclic,True,1,4,8,1,7.11901,8.83863,1.71963,0.132376,0.40172,0.534097,9.37273,11385,181705,7762,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,208662
255,"['A', 'I']",10,64,16,16,spad,cyclic,True,1,4,8,8,7.56627,9.34243,1.77617,0.140693,0.40172,0.542414,9.88485,10712,188084,7149,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,215041
256,"['A', 'I']",10,64,16,16,spad,cyclic,True,1,4,16,1,10.3336,12.0532,1.71963,0.192208,0.40172,0.593929,12.6472,7841,181705,5270,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,208662
257,"['A', 'I']",10,64,16,16,spad,cyclic,True,1,4,16,8,11.3038,13.08,1.77617,0.210255,0.40172,0.611975,13.692,7168,188084,4657,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,215041
258,"['A', 'I']",10,64,16,16,spad,cyclic,True,1,16,4,1,4.38883,6.10846,1.71963,0.0815842,0.40172,0.483305,6.59176,18473,181705,12746,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,208662
259,"['A', 'I']",10,64,16,16,spad,cyclic,True,1,16,4,8,4.55477,6.33093,1.77617,0.0846688,0.40172,0.486389,6.81732,17800,188084,12133,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,215041
260,"['A', 'I']",10,64,16,16,spad,cyclic,True,1,16,8,1,7.11901,8.83863,1.71963,0.132376,0.40172,0.534097,9.37273,11385,181705,7762,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,208662
261,"['A', 'I']",10,64,16,16,spad,cyclic,True,1,16,8,8,7.56627,9.34243,1.77617,0.140693,0.40172,0.542414,9.88485,10712,188084,7149,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,215041
262,"['A', 'I']",10,64,16,16,spad,cyclic,True,1,16,16,1,10.3336,12.0532,1.71963,0.192208,0.40172,0.593929,12.6472,7841,181705,5270,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,208662
263,"['A', 'I']",10,64,16,16,spad,cyclic,True,1,16,16,8,11.3038,13.08,1.77617,0.210255,0.40172,0.611975,13.692,7168,188084,4657,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,215041
264,"['A', 'I']",10,256,16,16,spad,block,True,1,4,4,1,2.99361,3.90935,0.915733,0.0560075,0.40172,0.457728,4.36707,26909,85906.3,13946,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,112864
265,"['A', 'I']",10,256,16,16,spad,block,True,1,4,4,8,3.07869,4.0062,0.927507,0.0576088,0.40172,0.459329,4.46553,26161,86863.3,13303,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,113821
266,"['A', 'I']",10,256,16,16,spad,block,True,1,4,8,1,3.91212,4.82785,0.915733,0.0731853,0.40172,0.474906,5.30276,20593,85906.3,9085,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,112864
267,"['A', 'I']",10,256,16,16,spad,block,True,1,4,8,8,4.0589,4.98641,0.927507,0.0759438,0.40172,0.477664,5.46407,19845,86863.3,8442,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,113821
268,"['A', 'I']",10,256,16,16,spad,block,True,1,4,16,1,4.19557,5.11131,0.915733,0.0793171,0.40172,0.481038,5.59234,19001,85906.3,7796,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,112864
269,"['A', 'I']",10,256,16,16,spad,block,True,1,4,16,8,4.36677,5.29427,0.927507,0.0825675,0.40172,0.484288,5.77856,18253,86863.3,7153,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,113821
270,"['A', 'I']",10,256,16,16,spad,block,True,1,16,4,1,2.99361,3.90935,0.915733,0.0560075,0.40172,0.457728,4.36707,26909,85906.3,13946,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,112864
271,"['A', 'I']",10,256,16,16,spad,block,True,1,16,4,8,3.07869,4.0062,0.927507,0.0576088,0.40172,0.459329,4.46553,26161,86863.3,13303,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,113821
272,"['A', 'I']",10,256,16,16,spad,block,True,1,16,8,1,3.91212,4.82785,0.915733,0.0731853,0.40172,0.474906,5.30276,20593,85906.3,9085,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,112864
273,"['A', 'I']",10,256,16,16,spad,block,True,1,16,8,8,4.0589,4.98641,0.927507,0.0759438,0.40172,0.477664,5.46407,19845,86863.3,8442,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,113821
274,"['A', 'I']",10,256,16,16,spad,block,True,1,16,16,1,4.19557,5.11131,0.915733,0.0793171,0.40172,0.481038,5.59234,19001,85906.3,7796,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,112864
275,"['A', 'I']",10,256,16,16,spad,block,True,1,16,16,8,4.36677,5.29427,0.927507,0.0825675,0.40172,0.484288,5.77856,18253,86863.3,7153,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,113821
276,"['A', 'I']",10,256,16,16,spad,cyclic,True,1,4,4,1,4.38883,6.10846,1.71963,0.0815842,0.40172,0.483305,6.59176,18473,181705,12746,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,208662
277,"['A', 'I']",10,256,16,16,spad,cyclic,True,1,4,4,8,4.55477,6.33093,1.77617,0.0846688,0.40172,0.486389,6.81732,17800,188084,12133,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,215041
278,"['A', 'I']",10,256,16,16,spad,cyclic,True,1,4,8,1,7.11901,8.83863,1.71963,0.132376,0.40172,0.534097,9.37273,11385,181705,7762,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,208662
279,"['A', 'I']",10,256,16,16,spad,cyclic,True,1,4,8,8,7.56627,9.34243,1.77617,0.140693,0.40172,0.542414,9.88485,10712,188084,7149,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,215041
280,"['A', 'I']",10,256,16,16,spad,cyclic,True,1,4,16,1,10.3336,12.0532,1.71963,0.192208,0.40172,0.593929,12.6472,7841,181705,5270,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,208662
281,"['A', 'I']",10,256,16,16,spad,cyclic,True,1,4,16,8,11.3038,13.08,1.77617,0.210255,0.40172,0.611975,13.692,7168,188084,4657,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,215041
282,"['A', 'I']",10,256,16,16,spad,cyclic,True,1,16,4,1,4.38883,6.10846,1.71963,0.0815842,0.40172,0.483305,6.59176,18473,181705,12746,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,208662
283,"['A', 'I']",10,256,16,16,spad,cyclic,True,1,16,4,8,4.55477,6.33093,1.77617,0.0846688,0.40172,0.486389,6.81732,17800,188084,12133,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,215041
284,"['A', 'I']",10,256,16,16,spad,cyclic,True,1,16,8,1,7.11901,8.83863,1.71963,0.132376,0.40172,0.534097,9.37273,11385,181705,7762,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,208662
285,"['A', 'I']",10,256,16,16,spad,cyclic,True,1,16,8,8,7.56627,9.34243,1.77617,0.140693,0.40172,0.542414,9.88485,10712,188084,7149,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,215041
286,"['A', 'I']",10,256,16,16,spad,cyclic,True,1,16,16,1,10.3336,12.0532,1.71963,0.192208,0.40172,0.593929,12.6472,7841,181705,5270,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,208662
287,"['A', 'I']",10,256,16,16,spad,cyclic,True,1,16,16,8,11.3038,13.08,1.77617,0.210255,0.40172,0.611975,13.692,7168,188084,4657,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,215041
288,"['A', 'I']",15,64,4,16,spad,block,True,1,4,4,1,2.31669,3.22402,0.907337,0.0354117,0.10043,0.135842,3.35986,28373,83776.9,13681,6739.31,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,90516.2
289,"['A', 'I']",15,64,4,16,spad,block,True,1,4,4,8,2.37869,3.29786,0.919169,0.0363706,0.10043,0.136801,3.43466,27625,84733.9,13044,6739.31,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,91473.2
290,"['A', 'I']",15,64,4,16,spad,block,True,1,4,8,1,2.93001,3.83734,0.907337,0.0447604,0.10043,0.145191,3.98253,22447,83776.9,8823,6739.31,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,90516.2
291,"['A', 'I']",15,64,4,16,spad,block,True,1,4,8,8,3.03009,3.94925,0.919169,0.0463034,0.10043,0.146733,4.09599,21699,84733.9,8186,6739.31,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,91473.2
292,"['A', 'I']",15,64,4,16,spad,block,True,1,4,16,1,3.11166,4.01899,0.907337,0.0482814,0.10043,0.148712,4.16771,20810,83776.9,7297,6739.31,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,90516.2
293,"['A', 'I']",15,64,4,16,spad,block,True,1,4,16,8,3.22668,4.14584,0.919169,0.0500816,0.10043,0.150512,4.29636,20062,84733.9,6660,6739.31,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,91473.2
294,"['A', 'I']",15,64,4,16,spad,block,True,1,16,4,1,2.31669,3.22402,0.907337,0.0354117,0.10043,0.135842,3.35986,28373,83776.9,13681,6739.31,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,90516.2
295,"['A', 'I']",15,64,4,16,spad,block,True,1,16,4,8,2.37869,3.29786,0.919169,0.0363706,0.10043,0.136801,3.43466,27625,84733.9,13044,6739.31,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,91473.2
296,"['A', 'I']",15,64,4,16,spad,block,True,1,16,8,1,2.93001,3.83734,0.907337,0.0447604,0.10043,0.145191,3.98253,22447,83776.9,8823,6739.31,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,90516.2
297,"['A', 'I']",15,64,4,16,spad,block,True,1,16,8,8,3.03009,3.94925,0.919169,0.0463034,0.10043,0.146733,4.09599,21699,84733.9,8186,6739.31,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,91473.2
298,"['A', 'I']",15,64,4,16,spad,block,True,1,16,16,1,3.11166,4.01899,0.907337,0.0482814,0.10043,0.148712,4.16771,20810,83776.9,7297,6739.31,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,90516.2
299,"['A', 'I']",15,64,4,16,spad,block,True,1,16,16,8,3.22668,4.14584,0.919169,0.0500816,0.10043,0.150512,4.29636,20062,84733.9,6660,6739.31,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,91473.2
300,"['A', 'I']",15,64,4,16,spad,cyclic,True,1,4,4,1,3.31787,4.5134,1.19553,0.0505172,0.10043,0.150947,4.66435,19889,118928,12721,6739.31,285,2,12,8,./outputs/mat_inv-gem5-accel,mat_inv,125667
301,"['A', 'I']",15,64,4,16,spad,cyclic,True,1,4,4,8,3.44648,4.69583,1.24935,0.0524913,0.10043,0.152921,4.84875,19141,124774,12108,6739.31,290,2,12,9,./outputs/mat_inv-gem5-accel,mat_inv,131514
302,"['A', 'I']",15,64,4,16,spad,cyclic,True,1,4,8,1,4.77906,5.97459,1.19553,0.0727701,0.10043,0.1732,6.14779,13807,118928,7737,6739.31,285,2,12,8,./outputs/mat_inv-gem5-accel,mat_inv,125667
303,"['A', 'I']",15,64,4,16,spad,cyclic,True,1,4,8,8,5.05126,6.30061,1.24935,0.0769383,0.10043,0.177368,6.47798,13059,124774,7124,6739.31,290,2,12,9,./outputs/mat_inv-gem5-accel,mat_inv,131514
304,"['A', 'I']",15,64,4,16,spad,cyclic,True,1,4,16,1,6.12885,7.66026,1.5314,0.093325,0.10043,0.193755,7.85401,10766,158043,5245,6739.31,285,2,12,16,./outputs/mat_inv-gem5-accel,mat_inv,164782
305,"['A', 'I']",15,64,4,16,spad,cyclic,True,1,4,16,8,6.58446,8.1277,1.54324,0.100293,0.10043,0.200723,8.32842,10018,159000,4632,6739.31,290,2,12,16,./outputs/mat_inv-gem5-accel,mat_inv,165739
306,"['A', 'I']",15,64,4,16,spad,cyclic,True,1,16,4,1,3.31787,4.5134,1.19553,0.0505172,0.10043,0.150947,4.66435,19889,118928,12721,6739.31,285,2,12,8,./outputs/mat_inv-gem5-accel,mat_inv,125667
307,"['A', 'I']",15,64,4,16,spad,cyclic,True,1,16,4,8,3.44648,4.69583,1.24935,0.0524913,0.10043,0.152921,4.84875,19141,124774,12108,6739.31,290,2,12,9,./outputs/mat_inv-gem5-accel,mat_inv,131514
308,"['A', 'I']",15,64,4,16,spad,cyclic,True,1,16,8,1,4.77906,5.97459,1.19553,0.0727701,0.10043,0.1732,6.14779,13807,118928,7737,6739.31,285,2,12,8,./outputs/mat_inv-gem5-accel,mat_inv,125667
309,"['A', 'I']",15,64,4,16,spad,cyclic,True,1,16,8,8,5.05126,6.30061,1.24935,0.0769383,0.10043,0.177368,6.47798,13059,124774,7124,6739.31,290,2,12,9,./outputs/mat_inv-gem5-accel,mat_inv,131514
310,"['A', 'I']",15,64,4,16,spad,cyclic,True,1,16,16,1,6.12885,7.66026,1.5314,0.093325,0.10043,0.193755,7.85401,10766,158043,5245,6739.31,285,2,12,16,./outputs/mat_inv-gem5-accel,mat_inv,164782
311,"['A', 'I']",15,64,4,16,spad,cyclic,True,1,16,16,8,6.58446,8.1277,1.54324,0.100293,0.10043,0.200723,8.32842,10018,159000,4632,6739.31,290,2,12,16,./outputs/mat_inv-gem5-accel,mat_inv,165739
312,"['A', 'I']",15,256,4,16,spad,block,True,1,4,4,1,2.31669,3.22402,0.907337,0.0354117,0.10043,0.135842,3.35986,28373,83776.9,13681,6739.31,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,90516.2
313,"['A', 'I']",15,256,4,16,spad,block,True,1,4,4,8,2.37869,3.29786,0.919169,0.0363706,0.10043,0.136801,3.43466,27625,84733.9,13044,6739.31,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,91473.2
314,"['A', 'I']",15,256,4,16,spad,block,True,1,4,8,1,2.93001,3.83734,0.907337,0.0447604,0.10043,0.145191,3.98253,22447,83776.9,8823,6739.31,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,90516.2
315,"['A', 'I']",15,256,4,16,spad,block,True,1,4,8,8,3.03009,3.94925,0.919169,0.0463034,0.10043,0.146733,4.09599,21699,84733.9,8186,6739.31,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,91473.2
316,"['A', 'I']",15,256,4,16,spad,block,True,1,4,16,1,3.11166,4.01899,0.907337,0.0482814,0.10043,0.148712,4.16771,20810,83776.9,7297,6739.31,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,90516.2
317,"['A', 'I']",15,256,4,16,spad,block,True,1,4,16,8,3.22668,4.14584,0.919169,0.0500816,0.10043,0.150512,4.29636,20062,84733.9,6660,6739.31,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,91473.2
318,"['A', 'I']",15,256,4,16,spad,block,True,1,16,4,1,2.31669,3.22402,0.907337,0.0354117,0.10043,0.135842,3.35986,28373,83776.9,13681,6739.31,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,90516.2
319,"['A', 'I']",15,256,4,16,spad,block,True,1,16,4,8,2.37869,3.29786,0.919169,0.0363706,0.10043,0.136801,3.43466,27625,84733.9,13044,6739.31,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,91473.2
320,"['A', 'I']",15,256,4,16,spad,block,True,1,16,8,1,2.93001,3.83734,0.907337,0.0447604,0.10043,0.145191,3.98253,22447,83776.9,8823,6739.31,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,90516.2
321,"['A', 'I']",15,256,4,16,spad,block,True,1,16,8,8,3.03009,3.94925,0.919169,0.0463034,0.10043,0.146733,4.09599,21699,84733.9,8186,6739.31,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,91473.2
322,"['A', 'I']",15,256,4,16,spad,block,True,1,16,16,1,3.11166,4.01899,0.907337,0.0482814,0.10043,0.148712,4.16771,20810,83776.9,7297,6739.31,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,90516.2
