,arrays,cycle_time,dma_chunk_size,factors,mat_size,memory_type,partition,pipelined_dma,ready_mode,spad_ports,unrolling_factor_cols,unrolling_factor_row_sub,Avg FU Dynamic Power,Avg FU Power,Avg FU leakage Power,Avg MEM Dynamic Power,Avg MEM Leakage Power,Avg MEM Power,Avg Power,Cycle ,FU Area,Idle FU Cycles,MEM Area,Num of Registers (32-bit),Num of Shifters (32-bit),Num of Single Precision FP Adders,Num of Single Precision FP Multipliers,Running ,Top level function,Total Area
323,"['A', 'I']",15,256,4,16,spad,block,True,1,16,16,8,3.22668,4.14584,0.919169,0.0500816,0.10043,0.150512,4.29636,20062,84733.9,6660,6739.31,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,91473.2
324,"['A', 'I']",15,256,4,16,spad,cyclic,True,1,4,4,1,3.31787,4.5134,1.19553,0.0505172,0.10043,0.150947,4.66435,19889,118928,12721,6739.31,285,2,12,8,./outputs/mat_inv-gem5-accel,mat_inv,125667
325,"['A', 'I']",15,256,4,16,spad,cyclic,True,1,4,4,8,3.44648,4.69583,1.24935,0.0524913,0.10043,0.152921,4.84875,19141,124774,12108,6739.31,290,2,12,9,./outputs/mat_inv-gem5-accel,mat_inv,131514
326,"['A', 'I']",15,256,4,16,spad,cyclic,True,1,4,8,1,4.77906,5.97459,1.19553,0.0727701,0.10043,0.1732,6.14779,13807,118928,7737,6739.31,285,2,12,8,./outputs/mat_inv-gem5-accel,mat_inv,125667
327,"['A', 'I']",15,256,4,16,spad,cyclic,True,1,4,8,8,5.05126,6.30061,1.24935,0.0769383,0.10043,0.177368,6.47798,13059,124774,7124,6739.31,290,2,12,9,./outputs/mat_inv-gem5-accel,mat_inv,131514
328,"['A', 'I']",15,256,4,16,spad,cyclic,True,1,4,16,1,6.12885,7.66026,1.5314,0.093325,0.10043,0.193755,7.85401,10766,158043,5245,6739.31,285,2,12,16,./outputs/mat_inv-gem5-accel,mat_inv,164782
329,"['A', 'I']",15,256,4,16,spad,cyclic,True,1,4,16,8,6.58446,8.1277,1.54324,0.100293,0.10043,0.200723,8.32842,10018,159000,4632,6739.31,290,2,12,16,./outputs/mat_inv-gem5-accel,mat_inv,165739
330,"['A', 'I']",15,256,4,16,spad,cyclic,True,1,16,4,1,3.31787,4.5134,1.19553,0.0505172,0.10043,0.150947,4.66435,19889,118928,12721,6739.31,285,2,12,8,./outputs/mat_inv-gem5-accel,mat_inv,125667
331,"['A', 'I']",15,256,4,16,spad,cyclic,True,1,16,4,8,3.44648,4.69583,1.24935,0.0524913,0.10043,0.152921,4.84875,19141,124774,12108,6739.31,290,2,12,9,./outputs/mat_inv-gem5-accel,mat_inv,131514
332,"['A', 'I']",15,256,4,16,spad,cyclic,True,1,16,8,1,4.77906,5.97459,1.19553,0.0727701,0.10043,0.1732,6.14779,13807,118928,7737,6739.31,285,2,12,8,./outputs/mat_inv-gem5-accel,mat_inv,125667
333,"['A', 'I']",15,256,4,16,spad,cyclic,True,1,16,8,8,5.05126,6.30061,1.24935,0.0769383,0.10043,0.177368,6.47798,13059,124774,7124,6739.31,290,2,12,9,./outputs/mat_inv-gem5-accel,mat_inv,131514
334,"['A', 'I']",15,256,4,16,spad,cyclic,True,1,16,16,1,6.12885,7.66026,1.5314,0.093325,0.10043,0.193755,7.85401,10766,158043,5245,6739.31,285,2,12,16,./outputs/mat_inv-gem5-accel,mat_inv,164782
335,"['A', 'I']",15,256,4,16,spad,cyclic,True,1,16,16,8,6.58446,8.1277,1.54324,0.100293,0.10043,0.200723,8.32842,10018,159000,4632,6739.31,290,2,12,16,./outputs/mat_inv-gem5-accel,mat_inv,165739
336,"['A', 'I']",15,64,8,16,spad,block,True,1,4,4,1,2.39372,3.30106,0.907337,0.0366947,0.20086,0.237555,3.53861,27381,83776.9,13841,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,97255.5
337,"['A', 'I']",15,64,8,16,spad,block,True,1,4,4,8,2.4602,3.37937,0.919169,0.0377253,0.20086,0.238585,3.61795,26633,84733.9,13200,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,98212.5
338,"['A', 'I']",15,64,8,16,spad,block,True,1,4,8,1,3.09384,4.00118,0.907337,0.0473955,0.20086,0.248256,4.24943,21199,83776.9,8983,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,97255.5
339,"['A', 'I']",15,64,8,16,spad,block,True,1,4,8,8,3.20602,4.12519,0.919169,0.049129,0.20086,0.249989,4.37518,20451,84733.9,8342,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,98212.5
340,"['A', 'I']",15,64,8,16,spad,block,True,1,4,16,1,3.28677,4.1941,0.907337,0.0512778,0.20086,0.252138,4.44624,19594,83776.9,7617,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,97255.5
341,"['A', 'I']",15,64,8,16,spad,block,True,1,4,16,8,3.41616,4.33532,0.919169,0.053313,0.20086,0.254173,4.5895,18846,84733.9,6976,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,98212.5
342,"['A', 'I']",15,64,8,16,spad,block,True,1,16,4,1,2.39372,3.30106,0.907337,0.0366947,0.20086,0.237555,3.53861,27381,83776.9,13841,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,97255.5
343,"['A', 'I']",15,64,8,16,spad,block,True,1,16,4,8,2.4602,3.37937,0.919169,0.0377253,0.20086,0.238585,3.61795,26633,84733.9,13200,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,98212.5
344,"['A', 'I']",15,64,8,16,spad,block,True,1,16,8,1,3.09384,4.00118,0.907337,0.0473955,0.20086,0.248256,4.24943,21199,83776.9,8983,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,97255.5
345,"['A', 'I']",15,64,8,16,spad,block,True,1,16,8,8,3.20602,4.12519,0.919169,0.049129,0.20086,0.249989,4.37518,20451,84733.9,8342,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,98212.5
346,"['A', 'I']",15,64,8,16,spad,block,True,1,16,16,1,3.28677,4.1941,0.907337,0.0512778,0.20086,0.252138,4.44624,19594,83776.9,7617,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,97255.5
347,"['A', 'I']",15,64,8,16,spad,block,True,1,16,16,8,3.41616,4.33532,0.919169,0.053313,0.20086,0.254173,4.5895,18846,84733.9,6976,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,98212.5
348,"['A', 'I']",15,64,8,16,spad,cyclic,True,1,4,4,1,3.4824,5.10281,1.62041,0.0530792,0.20086,0.253939,5.35675,18929,168594,12721,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,182073
349,"['A', 'I']",15,64,8,16,spad,cyclic,True,1,4,4,8,3.61675,5.29098,1.67422,0.0551266,0.20086,0.255987,5.54696,18226,174440,12108,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,187919
350,"['A', 'I']",15,64,8,16,spad,cyclic,True,1,4,8,1,5.56046,7.18087,1.62041,0.0848524,0.20086,0.285713,7.46658,11841,168594,7737,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,182073
351,"['A', 'I']",15,64,8,16,spad,cyclic,True,1,4,8,8,5.91147,7.5857,1.67422,0.090208,0.20086,0.291068,7.87676,11138,174440,7124,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,187919
352,"['A', 'I']",15,64,8,16,spad,cyclic,True,1,4,16,1,7.48158,9.10199,1.62041,0.114175,0.20086,0.315035,9.41702,8800,168594,5245,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,182073
353,"['A', 'I']",15,64,8,16,spad,cyclic,True,1,4,16,8,8.13122,9.80544,1.67422,0.124088,0.20086,0.324948,10.1304,8097,174440,4632,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,187919
354,"['A', 'I']",15,64,8,16,spad,cyclic,True,1,16,4,1,3.4824,5.10281,1.62041,0.0530792,0.20086,0.253939,5.35675,18929,168594,12721,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,182073
355,"['A', 'I']",15,64,8,16,spad,cyclic,True,1,16,4,8,3.61675,5.29098,1.67422,0.0551266,0.20086,0.255987,5.54696,18226,174440,12108,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,187919
356,"['A', 'I']",15,64,8,16,spad,cyclic,True,1,16,8,1,5.56046,7.18087,1.62041,0.0848524,0.20086,0.285713,7.46658,11841,168594,7737,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,182073
357,"['A', 'I']",15,64,8,16,spad,cyclic,True,1,16,8,8,5.91147,7.5857,1.67422,0.090208,0.20086,0.291068,7.87676,11138,174440,7124,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,187919
358,"['A', 'I']",15,64,8,16,spad,cyclic,True,1,16,16,1,7.48158,9.10199,1.62041,0.114175,0.20086,0.315035,9.41702,8800,168594,5245,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,182073
359,"['A', 'I']",15,64,8,16,spad,cyclic,True,1,16,16,8,8.13122,9.80544,1.67422,0.124088,0.20086,0.324948,10.1304,8097,174440,4632,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,187919
360,"['A', 'I']",15,256,8,16,spad,block,True,1,4,4,1,2.39372,3.30106,0.907337,0.0366947,0.20086,0.237555,3.53861,27381,83776.9,13841,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,97255.5
361,"['A', 'I']",15,256,8,16,spad,block,True,1,4,4,8,2.4602,3.37937,0.919169,0.0377253,0.20086,0.238585,3.61795,26633,84733.9,13200,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,98212.5
362,"['A', 'I']",15,256,8,16,spad,block,True,1,4,8,1,3.09384,4.00118,0.907337,0.0473955,0.20086,0.248256,4.24943,21199,83776.9,8983,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,97255.5
363,"['A', 'I']",15,256,8,16,spad,block,True,1,4,8,8,3.20602,4.12519,0.919169,0.049129,0.20086,0.249989,4.37518,20451,84733.9,8342,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,98212.5
364,"['A', 'I']",15,256,8,16,spad,block,True,1,4,16,1,3.28677,4.1941,0.907337,0.0512778,0.20086,0.252138,4.44624,19594,83776.9,7617,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,97255.5
365,"['A', 'I']",15,256,8,16,spad,block,True,1,4,16,8,3.41616,4.33532,0.919169,0.053313,0.20086,0.254173,4.5895,18846,84733.9,6976,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,98212.5
366,"['A', 'I']",15,256,8,16,spad,block,True,1,16,4,1,2.39372,3.30106,0.907337,0.0366947,0.20086,0.237555,3.53861,27381,83776.9,13841,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,97255.5
367,"['A', 'I']",15,256,8,16,spad,block,True,1,16,4,8,2.4602,3.37937,0.919169,0.0377253,0.20086,0.238585,3.61795,26633,84733.9,13200,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,98212.5
368,"['A', 'I']",15,256,8,16,spad,block,True,1,16,8,1,3.09384,4.00118,0.907337,0.0473955,0.20086,0.248256,4.24943,21199,83776.9,8983,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,97255.5
369,"['A', 'I']",15,256,8,16,spad,block,True,1,16,8,8,3.20602,4.12519,0.919169,0.049129,0.20086,0.249989,4.37518,20451,84733.9,8342,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,98212.5
370,"['A', 'I']",15,256,8,16,spad,block,True,1,16,16,1,3.28677,4.1941,0.907337,0.0512778,0.20086,0.252138,4.44624,19594,83776.9,7617,13478.6,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,97255.5
371,"['A', 'I']",15,256,8,16,spad,block,True,1,16,16,8,3.41616,4.33532,0.919169,0.053313,0.20086,0.254173,4.5895,18846,84733.9,6976,13478.6,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,98212.5
372,"['A', 'I']",15,256,8,16,spad,cyclic,True,1,4,4,1,3.4824,5.10281,1.62041,0.0530792,0.20086,0.253939,5.35675,18929,168594,12721,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,182073
373,"['A', 'I']",15,256,8,16,spad,cyclic,True,1,4,4,8,3.61675,5.29098,1.67422,0.0551266,0.20086,0.255987,5.54696,18226,174440,12108,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,187919
374,"['A', 'I']",15,256,8,16,spad,cyclic,True,1,4,8,1,5.56046,7.18087,1.62041,0.0848524,0.20086,0.285713,7.46658,11841,168594,7737,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,182073
375,"['A', 'I']",15,256,8,16,spad,cyclic,True,1,4,8,8,5.91147,7.5857,1.67422,0.090208,0.20086,0.291068,7.87676,11138,174440,7124,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,187919
376,"['A', 'I']",15,256,8,16,spad,cyclic,True,1,4,16,1,7.48158,9.10199,1.62041,0.114175,0.20086,0.315035,9.41702,8800,168594,5245,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,182073
377,"['A', 'I']",15,256,8,16,spad,cyclic,True,1,4,16,8,8.13122,9.80544,1.67422,0.124088,0.20086,0.324948,10.1304,8097,174440,4632,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,187919
378,"['A', 'I']",15,256,8,16,spad,cyclic,True,1,16,4,1,3.4824,5.10281,1.62041,0.0530792,0.20086,0.253939,5.35675,18929,168594,12721,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,182073
379,"['A', 'I']",15,256,8,16,spad,cyclic,True,1,16,4,8,3.61675,5.29098,1.67422,0.0551266,0.20086,0.255987,5.54696,18226,174440,12108,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,187919
380,"['A', 'I']",15,256,8,16,spad,cyclic,True,1,16,8,1,5.56046,7.18087,1.62041,0.0848524,0.20086,0.285713,7.46658,11841,168594,7737,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,182073
381,"['A', 'I']",15,256,8,16,spad,cyclic,True,1,16,8,8,5.91147,7.5857,1.67422,0.090208,0.20086,0.291068,7.87676,11138,174440,7124,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,187919
382,"['A', 'I']",15,256,8,16,spad,cyclic,True,1,16,16,1,7.48158,9.10199,1.62041,0.114175,0.20086,0.315035,9.41702,8800,168594,5245,13478.6,297,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,182073
383,"['A', 'I']",15,256,8,16,spad,cyclic,True,1,16,16,8,8.13122,9.80544,1.67422,0.124088,0.20086,0.324948,10.1304,8097,174440,4632,13478.6,302,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,187919
384,"['A', 'I']",15,64,16,16,spad,block,True,1,4,4,1,2.43437,3.34171,0.907337,0.0373716,0.40172,0.439092,3.7808,26885,83776.9,13921,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,110734
385,"['A', 'I']",15,64,16,16,spad,block,True,1,4,4,8,2.50327,3.42244,0.919169,0.0384412,0.40172,0.440162,3.86261,26137,84733.9,13278,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,111691
386,"['A', 'I']",15,64,16,16,spad,block,True,1,4,8,1,3.18321,4.09055,0.907337,0.0488329,0.40172,0.450553,4.54111,20575,83776.9,9063,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,110734
387,"['A', 'I']",15,64,16,16,spad,block,True,1,4,8,8,3.30229,4.22146,0.919169,0.0506752,0.40172,0.452396,4.67386,19827,84733.9,8420,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,111691
388,"['A', 'I']",15,64,16,16,spad,block,True,1,4,16,1,3.38274,4.29007,0.907337,0.0529199,0.40172,0.45464,4.74471,18986,83776.9,7777,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,110734
389,"['A', 'I']",15,64,16,16,spad,block,True,1,4,16,8,3.52037,4.43954,0.919169,0.0550903,0.40172,0.456811,4.89635,18238,84733.9,7134,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,111691
390,"['A', 'I']",15,64,16,16,spad,block,True,1,16,4,1,2.43437,3.34171,0.907337,0.0373716,0.40172,0.439092,3.7808,26885,83776.9,13921,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,110734
391,"['A', 'I']",15,64,16,16,spad,block,True,1,16,4,8,2.50327,3.42244,0.919169,0.0384412,0.40172,0.440162,3.86261,26137,84733.9,13278,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,111691
392,"['A', 'I']",15,64,16,16,spad,block,True,1,16,8,1,3.18321,4.09055,0.907337,0.0488329,0.40172,0.450553,4.54111,20575,83776.9,9063,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,110734
393,"['A', 'I']",15,64,16,16,spad,block,True,1,16,8,8,3.30229,4.22146,0.919169,0.0506752,0.40172,0.452396,4.67386,19827,84733.9,8420,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,111691
394,"['A', 'I']",15,64,16,16,spad,block,True,1,16,16,1,3.38274,4.29007,0.907337,0.0529199,0.40172,0.45464,4.74471,18986,83776.9,7777,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,110734
395,"['A', 'I']",15,64,16,16,spad,block,True,1,16,16,8,3.52037,4.43954,0.919169,0.0550903,0.40172,0.456811,4.89635,18238,84733.9,7134,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,111691
396,"['A', 'I']",15,64,16,16,spad,cyclic,True,1,4,4,1,3.57104,5.24824,1.6772,0.0544602,0.40172,0.456181,5.70442,18449,173188,12721,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,200145
397,"['A', 'I']",15,64,16,16,spad,cyclic,True,1,4,4,8,3.70626,5.43727,1.73102,0.0565221,0.40172,0.458243,5.89552,17776,179034,12108,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,205991
398,"['A', 'I']",15,64,16,16,spad,cyclic,True,1,4,8,1,5.7922,7.4694,1.6772,0.0884373,0.40172,0.490158,7.95956,11361,173188,7737,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,200145
399,"['A', 'I']",15,64,16,16,spad,cyclic,True,1,4,8,8,6.15695,7.88797,1.73102,0.0940061,0.40172,0.495727,8.38369,10688,179034,7124,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,205991
400,"['A', 'I']",15,64,16,16,spad,cyclic,True,1,4,16,1,8.41298,10.0902,1.6772,0.128532,0.40172,0.530253,10.6204,7817,173188,5245,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,200145
401,"['A', 'I']",15,64,16,16,spad,cyclic,True,1,4,16,8,9.20556,10.9366,1.73102,0.140641,0.40172,0.542361,11.4789,7144,179034,4632,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,205991
402,"['A', 'I']",15,64,16,16,spad,cyclic,True,1,16,4,1,3.57104,5.24824,1.6772,0.0544602,0.40172,0.456181,5.70442,18449,173188,12721,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,200145
403,"['A', 'I']",15,64,16,16,spad,cyclic,True,1,16,4,8,3.70626,5.43727,1.73102,0.0565221,0.40172,0.458243,5.89552,17776,179034,12108,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,205991
404,"['A', 'I']",15,64,16,16,spad,cyclic,True,1,16,8,1,5.7922,7.4694,1.6772,0.0884373,0.40172,0.490158,7.95956,11361,173188,7737,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,200145
405,"['A', 'I']",15,64,16,16,spad,cyclic,True,1,16,8,8,6.15695,7.88797,1.73102,0.0940061,0.40172,0.495727,8.38369,10688,179034,7124,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,205991
406,"['A', 'I']",15,64,16,16,spad,cyclic,True,1,16,16,1,8.41298,10.0902,1.6772,0.128532,0.40172,0.530253,10.6204,7817,173188,5245,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,200145
407,"['A', 'I']",15,64,16,16,spad,cyclic,True,1,16,16,8,9.20556,10.9366,1.73102,0.140641,0.40172,0.542361,11.4789,7144,179034,4632,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,205991
408,"['A', 'I']",15,256,16,16,spad,block,True,1,4,4,1,2.43437,3.34171,0.907337,0.0373716,0.40172,0.439092,3.7808,26885,83776.9,13921,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,110734
409,"['A', 'I']",15,256,16,16,spad,block,True,1,4,4,8,2.50327,3.42244,0.919169,0.0384412,0.40172,0.440162,3.86261,26137,84733.9,13278,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,111691
410,"['A', 'I']",15,256,16,16,spad,block,True,1,4,8,1,3.18321,4.09055,0.907337,0.0488329,0.40172,0.450553,4.54111,20575,83776.9,9063,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,110734
411,"['A', 'I']",15,256,16,16,spad,block,True,1,4,8,8,3.30229,4.22146,0.919169,0.0506752,0.40172,0.452396,4.67386,19827,84733.9,8420,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,111691
412,"['A', 'I']",15,256,16,16,spad,block,True,1,4,16,1,3.38274,4.29007,0.907337,0.0529199,0.40172,0.45464,4.74471,18986,83776.9,7777,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,110734
413,"['A', 'I']",15,256,16,16,spad,block,True,1,4,16,8,3.52037,4.43954,0.919169,0.0550903,0.40172,0.456811,4.89635,18238,84733.9,7134,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,111691
414,"['A', 'I']",15,256,16,16,spad,block,True,1,16,4,1,2.43437,3.34171,0.907337,0.0373716,0.40172,0.439092,3.7808,26885,83776.9,13921,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,110734
415,"['A', 'I']",15,256,16,16,spad,block,True,1,16,4,8,2.50327,3.42244,0.919169,0.0384412,0.40172,0.440162,3.86261,26137,84733.9,13278,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,111691
416,"['A', 'I']",15,256,16,16,spad,block,True,1,16,8,1,3.18321,4.09055,0.907337,0.0488329,0.40172,0.450553,4.54111,20575,83776.9,9063,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,110734
417,"['A', 'I']",15,256,16,16,spad,block,True,1,16,8,8,3.30229,4.22146,0.919169,0.0506752,0.40172,0.452396,4.67386,19827,84733.9,8420,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,111691
418,"['A', 'I']",15,256,16,16,spad,block,True,1,16,16,1,3.38274,4.29007,0.907337,0.0529199,0.40172,0.45464,4.74471,18986,83776.9,7777,26957.2,279,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,110734
419,"['A', 'I']",15,256,16,16,spad,block,True,1,16,16,8,3.52037,4.43954,0.919169,0.0550903,0.40172,0.456811,4.89635,18238,84733.9,7134,26957.2,284,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,111691
420,"['A', 'I']",15,256,16,16,spad,cyclic,True,1,4,4,1,3.57104,5.24824,1.6772,0.0544602,0.40172,0.456181,5.70442,18449,173188,12721,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,200145
421,"['A', 'I']",15,256,16,16,spad,cyclic,True,1,4,4,8,3.70626,5.43727,1.73102,0.0565221,0.40172,0.458243,5.89552,17776,179034,12108,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,205991
422,"['A', 'I']",15,256,16,16,spad,cyclic,True,1,4,8,1,5.7922,7.4694,1.6772,0.0884373,0.40172,0.490158,7.95956,11361,173188,7737,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,200145
423,"['A', 'I']",15,256,16,16,spad,cyclic,True,1,4,8,8,6.15695,7.88797,1.73102,0.0940061,0.40172,0.495727,8.38369,10688,179034,7124,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,205991
424,"['A', 'I']",15,256,16,16,spad,cyclic,True,1,4,16,1,8.41298,10.0902,1.6772,0.128532,0.40172,0.530253,10.6204,7817,173188,5245,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,200145
425,"['A', 'I']",15,256,16,16,spad,cyclic,True,1,4,16,8,9.20556,10.9366,1.73102,0.140641,0.40172,0.542361,11.4789,7144,179034,4632,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,205991
426,"['A', 'I']",15,256,16,16,spad,cyclic,True,1,16,4,1,3.57104,5.24824,1.6772,0.0544602,0.40172,0.456181,5.70442,18449,173188,12721,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,200145
427,"['A', 'I']",15,256,16,16,spad,cyclic,True,1,16,4,8,3.70626,5.43727,1.73102,0.0565221,0.40172,0.458243,5.89552,17776,179034,12108,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,205991
428,"['A', 'I']",15,256,16,16,spad,cyclic,True,1,16,8,1,5.7922,7.4694,1.6772,0.0884373,0.40172,0.490158,7.95956,11361,173188,7737,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,200145
429,"['A', 'I']",15,256,16,16,spad,cyclic,True,1,16,8,8,6.15695,7.88797,1.73102,0.0940061,0.40172,0.495727,8.38369,10688,179034,7124,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,205991
430,"['A', 'I']",15,256,16,16,spad,cyclic,True,1,16,16,1,8.41298,10.0902,1.6772,0.128532,0.40172,0.530253,10.6204,7817,173188,5245,26957.2,321,2,16,16,./outputs/mat_inv-gem5-accel,mat_inv,200145
431,"['A', 'I']",15,256,16,16,spad,cyclic,True,1,16,16,8,9.20556,10.9366,1.73102,0.140641,0.40172,0.542361,11.4789,7144,179034,4632,26957.2,326,2,16,17,./outputs/mat_inv-gem5-accel,mat_inv,205991
